ID;GUID;Model_ID;Feld_1;Feld_2;Feld_3;Feld_4;Feld_5;Feld_6;Feld_7;Feld_8;Feld_9;Feld_10;Feld_11;Feld_12;Feld_13;Tags
1586782685845;Gv~o4[0Z{*;1701908762985;8074;bitte Seite 3 aufrufen;Einheit 8;"Dies ist die letzte Einheit des Basiswortschatzes. Nutze die Atempause vor der Einführung von Futur und Condicional, um in den 3 Vergangenheitsformen sattelfest zu werden. Das Verb ist die Königin der Sprache! Alles dreht sich um die Verben, denn sie zeigen die Handlung an.<br><br>Zuerst ser, estar und haber. Dann die regelmäßigen Verben, bis sie wirklich sitzen - dann erst die unregelmäßigen. Konstanz und Wiederholung ist auch hier der Schlüssel. Auf den Konjugationstrainer (Tipps & Tricks) haben wir ja schon hingewiesen.<br><br>Zum Lerntempo: Piano, piano! Du hast jetzt schon 7 Einheiten ""im Rücken"", die unerbittlich ihre Wiederholungen verlangen. Bau Dir nicht zu viel Druck auf. Es könnte an der Zeit sein, mal etwas weniger Neue pro Tag zu machen. Achte lieber darauf, flüssig zu lernen und Karten ohne Scheu als ""falsch"" zu markieren, wenn du lange nachdenken musstest. Das Wiederholen wird so auf die Dauer stressfreier und flotter. <br><br>Tipp: In Anki kannst du Flaggen benutzen, um Karten zu markieren (sichtbar auch vor dem Antworten). Gelbe Flaggen könnte man z.B. als Warnung benutzen, um anzuzeigen, dass man ein Detail einer Karte (bspweise. falscher Artikel) das letzte Mal nicht konnte. Man setzt die Karte dann trotzdem auf ""Gut"". Bei der nächsten Wiederholung sieht man dann die Flagge, erinnert sich, entfernt die Flagge und setzt die Karte auf rigoros auf falsch, wenn man das Detail wieder nicht konnte.";;E08;info;;;;;E08;970;
1586782685846;"vh<c;IwU}h";1701908762985;482;"die Basis;<br>die Grundlage<br>(≠ fundamento)";la base;la mitología griega es la base de la literatura (die griechische Mythologie ist die Grundlage der Literatur)<br>la base de datos (die Datenbank);[sound:s5000_482_spanisch.mp3];E08;nf;;;[sound:s5000_482_seite3.mp3];;0482;1007;
1586782685847;D@%L%,?/Gh;1701908762985;6544;"auf der Grundlage von;<br>aufgrund von; mittels<br>(... b...)";a base de;medicina a base de plantas (Pflanzenheilkunde)<br><br>obtuvo la mejor nota de su clase a base de estudiar todos los días (er erhielt die beste Note seiner Klasse aufgrund seines täglichen Studiums)<br><br>uno aprende a base de fracasos (aus Fehlern lernt man [man lernt mittels Fehlern]);[sound:s5000_6544_spanisch.mp3];E08;loc;;;[sound:s5000_6544_seite3.mp3];;0482A;1008;
1586782685848;ebcW90$)N{;1701908762985;838;"(tr.) gründen (auf); <br>(refl. intr.) beruhen, basieren<br>";basar;el demandante basa su recurso en cinco motivos (der Kläger stützt sich in der Begründung seiner Klage auf [gründet seine Klage auf] fünf Gründe.)<br><br>¡No puedo creerlo! Sus argumentos no se basan en nada. (Ich kann es nicht glauben! Seine Argumente beruhen/basieren auf gar nichts.) <br><br>3 x gründen: basar (gründen auf, refl. beruhen auf), fundar (Gründer sein für), asentar (verankern, refl. sich niederlassen);[sound:s5000_838_spanisch.mp3];E08;v;;"<img src=""reflexivo.jpg"">";[sound:s5000_838_seite3.mp3];;0838;1009;
1586782685849;AH5ni%+KNG;1701908762985;483;"passieren; geschehen; vorkommen<br>(≠ pasar, ocurrir, acontecer)";suceder;¿qué pasa?, ¿sucedió algo malo?, ¿algún problema? (Was ist los? Ist irgendwas Schlimmes passiert? Irgendein Problem?)<br><br>auch »(in einem Amt) nachfolgen«: <br><br>nadie sabe quién sucederá al rey (niemand weiß, wer die Thronfolge antreten wird [dem König nachfolgen wird]);[sound:s5000_483_spanisch.mp3];E08;v;;;[sound:s5000_483_seite3.mp3];;0483;1010;
1586782685850;R,RuZ?K?w;1701908762985;6545;"was auch (immer) geschieht ...;<br>egal was passiert ...";pase lo que pase;"oder: suceda lo que suceda; ocurra lo que ocurra; lo que sea que pase; para bien o para mal<br><br>pase lo que pase, podremos solucionarlo (was auch immer geschieht, wir werden damit fertig [können es lösen])<br><br>suceda lo que suceda, la fiesta terminó (... die Party ist [jedenfalls] zu Ende)<br><br>lo que sea que pase no te muevas de esa silla (was auch passiert, steh nicht von diesem Stuhl auf)<br><br>para bien o para mal, me quedaré contigo (was auch immer geschieht, ich bleibe bei dir)<br><br>Anm.: pase, suceda, ocurra = 3. Person subj. (es möge geschehen)";[sound:s5000_6545_spanisch.mp3];E08;loc;;;[sound:s5000_6545_seite3.mp3];;0483A;1011;
1586782685851;uu5)BpKVu(;1701908762985;484;"senken;<br>herunterbringen;<br>leiser stellen <br>(≠ reducir)";bajar (tr.);ahora estamos tratando de bajar la fiebre (jetzt versuchen wir, das Fieber zu senken)<br><br>si quieres puedo bajar las maletas (wenn du willst, kann ich die Koffer herunterbringen)<br><br>¿podéis bajar la tele? (könnt ihr mal den Fernseher leiser stellen?)<br><br>«bajarse» und «bajar» werden völlig synonym für »aussteigen« verwendet: en la siguiente parada me bajo = bajo en la próxima parada (an der nächsten Haltestelle steige ich aus)<br><br>Anm.: zum intransitiven Gebrauch (hinuntergehen, sinken, aussteigen) existiert ein eigenes item;[sound:s5000_484_spanisch.mp3];E08;v;;;[sound:s5000_484_seite3.mp3];;0484;1012;
1586782685852;mh:I{vG/,q;1701908762985;6546;"hinuntergehen; sinken<br>(≠ descender);<br>aussteigen";bajar (intr.);vamos a bajar a la planta baja (wir gehen ins Erdgeschoss hinunter)<br><br>el Dow Jones bajó 52 puntos en un día (der Dow-Jones-Index ist an einem Tag um 52 Punkte gesunken)<br><br>«bajarse» und «bajar» werden völlig synonym für »aussteigen« verwendet: en la siguiente parada me bajo = bajo en la próxima parada (an der nächsten Haltestelle steige ich aus)<br><br>Anm.: zum transitiven Gebrauch (herunterbringen, senken) existiert ein eigenes item <br><br>4 x sinken: bajar & descender (heruntergehen [konkret], sinken [Ziffer, Wert]), hundirse (Mut, Schiff), disminuir ([tr.] senken/[intr.] sinken);[sound:s5000_6546_spanisch.mp3];E08;v;;;[sound:s5000_6546_seite3.mp3];;0484A;1013;
1586782685853;z&uW4s94@z;1701908762985;486;kaum;apenas;tiene artritis, apenas puede moverse (sie hat Arthritis, sie kann sich kaum [noch] rühren)<br><br>apenas había nadie allí (es war kaum jemand da [beachte die doppelte Verneinung])<br><br>zeitl. auch  »gerade erst ..., vor/seit knapp ...«:<br><br>que acabo nada, apenas comencé (ich bin mit gar nichts fertig [ich beende nichts], ich habe gerade erst angefangen)<br><br>hace apenas cuatro años se puso fin a la guerra (vor knapp vier Jahren wurde der Krieg beendet)<br>;[sound:s5000_486_spanisch.mp3];E08;adv;;;[sound:s5000_486_seite3.mp3];;0486;1014;
1586782685854;Ma~~e4I>B@;1701908762985;6547;"er kann sich kaum (noch) auf den Füßen halten; sie kann kaum (noch) stehen";apenas puede tenerse en pie;Bild: London Marathon 2019;[sound:s5000_6547_spanisch.mp3];E08;loc;;;;"<img src=""0486A.jpg"">";0486A;1015;
1586782685855;d#.*9fsm=d;1701908762985;487;der Markt;el mercado;María fue al mercado a comprar verduras (Maria ging auf den Markt, um Gemüse zu kaufen)<br>el supermercado (der Supermarkt), el mercado de pulgas (der Flohmarkt), el mercadillo (der Trödelmarkt);[sound:s5000_487_spanisch.mp3];E08;nm;;;[sound:s5000_487_seite3.mp3];;0487;1016;
1586782685856;MH`:uV#m,M;1701908762985;6548;unser Unternehmen möchte neue Märkte erschließen;nuestra empresa quiere abrir nuevos mercados;oder: nuestra compañía quiere acceder a nuevos mercados <br><br>nuestra empresa pretende entrar en nuevos mercados;[sound:s5000_6548_spanisch.mp3];E08;exp;;;[sound:s5000_6548_seite3.mp3];;0487A;1017;
1586782685857;"rdxRVS;[<#";1701908762985;489;die Aufmerksamkeit;la atención;¡Atención, este es su Capitán hablando! (Achtung, hier spricht Ihr Kapitän!)<br><br>debe prestarse especial atención a las necesidades de los agricultores (besondere Aufmerksamkeit sollte [muss] den Bedürfnissen der Landwirte geschenkt [geliehen] werden);[sound:s5000_489_spanisch.mp3];E08;nf;;;[sound:s5000_489_seite3.mp3];"<img src=""0489.jpg"">";0489;1018; missing-media 
1586782685858;H@Na(3B@<3;1701908762985;6549;"die Aufmerksamkeit lenken (auf);<br>aufmerksam machen (auf)";llamar la atención (sobre);"deseo llamar su atención sobre un detalle (ich möchte Ihre Aufmerksamkeit auf ein Detail lenken; ich möchte Sie auf eine Einzelheit aufmerksam machen)<br><br>es mejor no llamar la atención (es ist besser, nicht aufzufallen [keine Aufmerksamkeit zu erregen])";[sound:s5000_6549_spanisch.mp3];E08;nf;;;[sound:s5000_6549_seite3.mp3];;0489A;1019; missing-media 
1586782685859;f=:l{@SN`N;1701908762985;490;"die Bildung;<br>die Ausbildung;<br>die Erziehung<br>(≠ formación)";la educación;y nada contribuye más a eso que la educación y la cultura<br><br>recibió una buena educación<br><br>este libro es sobre educación;[sound:s5000_490_spanisch.mp3];E08;nf;;;[sound:s5000_490_seite3.mp3];;0490;1020; missing-media 
1586782685860;QUIiGbL9@$;1701908762985;491;"die Angst; die Furcht<br>(≠ temor)";el miedo;yo no tengo miedo de morir [oder: miedo a morir, miedo a la muerte]<br><br>por miedo (a/de)  = aus Angst (vor)<br><br>tener miedo (a/de) = Angst haben (vor)<br><br>5 x Angst: miedo (Furcht), temor (Befürchtung), angustia (Beklemmung), ansiedad (Angstzustand), ansia (Hauptbed. »Drang«);[sound:s5000_491_spanisch.mp3];E08;nm;;;[sound:s5000_491_seite3.mp3];"<img src=""0491.jpg"">";0491;1021;
1586782685861;h`h#ju?o]9;1701908762985;6550;das macht mir Angst;me da miedo;oder: tengo miedo de ello (ich habe Angst vor dem)<br><br>me asusta (es erschreckt/ängstigt mich) <br><br>»ich habe Angst« heißt auch «me temo, estoy asustado, siento miedo»;[sound:s5000_6550_spanisch.mp3];E08;exp;;;[sound:s5000_6550_seite3.mp3];"<img src=""0491A.jpg"">";0491A;1022;
1586782685862;CbE%HQ(`1H;1701908762985;492;arm;pobre;naces pobre ... y tu hijo será automáticamente ... pobre (du wurdest [wirst] arm geboren ... und dein Kind wird unweigerlich ... arm sein)<br><br>auch »schlecht«:<br><br>tiene una pobre vista (er sieht schlecht [hat eine schlechte Sicht])<br><br>su desempeño es pobre (seine Leistung ist schlecht);[sound:s5000_492_spanisch.mp3];E08;adj;;;[sound:s5000_492_seite3.mp3];;0492;1024;
1586782685863;zSOl_sJ9np;1701908762985;493;"frühere(r, s);<br>vorige(r, s);<br>vorhergehende(r, s);<br>(≠ previo, antiguo, pasado)<br>";anterior;le dijimos lo mismo al anterior inquilino (dasselbe haben wir dem vorherigen/früheren Mieter gesagt)<br><br>Anm.: «anterior» ist m/f unveränderlich:<br><br>ya la había visto la noche anterior (ich hatte sie am Abend zuvor schon gesehen)<br><br>3 x früher: un evento anterior (eine frühere Veranstaltung), mi antigua novia (meine frühere Freundin), en mi vida pasada (in meinem früheren Leben);[sound:s5000_493_spanisch.mp3];E08;adj;;;[sound:s5000_493_seite3.mp3];;0493;1025;
1586782685864;ECArQ+qIHw;1701908762985;6551;ich habe sie am Abend zuvor noch gesehen;la vi la noche anterior;oder: la vi la noche previa/ la noche antes<br><br>la había visto la noche anterior, pero luego todo salió mal (... aber dann ging alles schief [eine Konstruktion 2 Zeitebenen, die das Plusquamperfekt verlangt]);[sound:s5000_6551_spanisch.mp3];E08;exp;;;[sound:s5000_6551_seite3.mp3];;0493A;1026;
1586782685865;BnJRjAA8vf;1701908762985;494;"zu (viel);<br>allzu";demasiado;"esta casa es demasiado grande para una persona (dieses Haus ist zu groß für eine Person)<br><br>si uno trabaja demasiado, pierde la vida (wenn man zuviel arbeitet, verpasst man das Leben [wenn einer zu viel arbeitet, verliert/verpasst er das Leben])<br><br>Bild: Mr. Creosote (aus ""The Meaning of Life"", Monty Python, 1983)";[sound:s5000_494_spanisch.mp3];E08;adj;;;[sound:s5000_494_seite3.mp3];"<img src=""0494.jpg"">";0494;1027;
1586782685866;"A|iQ5;&f-y";1701908762985;6552;dafür bin ich einfach zu alt;soy demasiado mayor<br>para eso;"oder: soy demasiado viejo para eso<br><br>das »einfach« könnte man z.B. so wiedergeben: <br><br>es que estoy muy viejo para eso (beachte: neben ""ser viejo"" ist auch ""estar viejo"" möglich!)";[sound:s5000_6552_spanisch.mp3];E08;exp;;;[sound:s5000_6552_seite3.mp3];;0494A;1028;
1586782685867;n<f4ncyz|R;1701908762985;6553;zu wenig(e);demasiado poco<br>(poca, pocos, pocas);nada es demasiado poco<br><br>hay demasiado pocos jóvenes que quieran asumir el riesgo de ser autónomos (es gibt zu wenige Jugendliche, die das Risiko eingehen wollen [subj.], selbständig zu sein)<br><br>usted tiene demasiados planes de acción y demasiado pocas acciones (Sie haben zu viele Aktionspläne und zu wenig Aktionen)<br><br>oft wird »zu wenig« auch mit «no ... suficiente» oder «muy poco» oder schlicht «poco» wiedergegeben:<br><br>el doctor dijo que no había comido suficiente<br><br>prestan muy poca atención a ... (sie schenken ... zu wenig Aufmerksamkeit);[sound:s5000_6553_spanisch.mp3];E08;adj;;;[sound:s5000_6553_seite3.mp3];;0494B;1029;
1586782685868;Btx|:cmWW[;1701908762985;495;"vermeiden;<br>verhindern<br>(≠ impedir, prevenir, eludir)";evitar;"para evitar malentendidos, hablo en inglés (um Missverständnisse zu vermeiden, spreche ich Englisch)<br><br>estas cosas no pueden evitarse (diese Dinge lassen sich nicht verhindern [können nicht verhindert werden])<br><br>evitar que + SUBJUNTIVO: para evitar que revelen el secreto (um zu verhindern, dass sie das Geheimnis ausplaudern [offenbaren])<br><br>3 x verhindern: evitar (vermeiden); impedir (behindern, aufhalten); prevenir (vorbeugen, warnen) ⇒▯▯";[sound:s5000_495_spanisch.mp3];E08;v;;;[sound:s5000_495_seite3.mp3];;0495;1030;
1586782685869;fl^OjOcy.@;1701908762985;496;der Fluss<br>(≠ flujo);el río;viajamos recorriendo el río Amazonas y atravesando los Andes (wir reisten entlang des Amazonas und über die Anden)<br><br>río abajo, río arriba (flussabwärts, flussaufwärts)<br><br>Bild: Al otro lado del río y entre los árboles (Across the River and into the Trees, Roman von Ernest Hemingway, 1950);[sound:s5000_496_spanisch.mp3];E08;nm;;;[sound:s5000_496_seite3.mp3];"<img src=""0496.jpg"">";0496;1031; missing-media 
1586782685870;uIkjTAv[|};1701908762985;497;"die Bemerkung;<br>der Kommentar";el comentario;me gustaría hacer un comentario sobre cuál es el resultado final (ich würde gerne eine Bemerkung darüber machen, was [jetzt eigentlich] das Endresultat ist)<br><br>¡sin comentarios! (kein Kommentar!);[sound:s5000_497_spanisch.mp3];E08;nm;;;[sound:s5000_497_seite3.mp3];;0497;1032;
1586782685871;L|~f9@!iI0;1701908762985;634;"besprechen;<br>kommentieren";comentar;puede comentar esto con su médico (das können Sie mit Ihrem Arzt besprechen)<br><br>tu padre y yo lo estábamos comentando (dein Vater und ich haben darüber gesprochen)<br><br>no merece la pena comentarlo (das ist nicht der Rede wert [es lohnt sich nicht, darüber zu sprechen])<br><br>mientras tanto, los medios de comunicación han comentado el caso hasta el cansancio (in der Zwischenzeit haben die Medien den Fall bis zum Überdruss kommentiert/über den Fall berichtet);[sound:s5000_634_spanisch.mp3];E08;v;;;[sound:s5000_634_seite3.mp3];;0634;1033;
1586782685872;:^9bZ|Wfq;1701908762985;498;"gewährleisten, sicherstellen;<br>(ab)sichern;<br>(jmd. etw.) versichern<br>(≠ garantizar)";asegurar;1. (trans.) sichern, sicherstellen, gewährleisten:<br><br>tenemos que asegurar que todo vaya en secreto (wir müssen sicherstellen, dass alles geheim abläuft)<br><br>¡Asegurad esa colina antes de que lleguen! (Sichert diesen Hügel, bevor sie kommen!)<br><br>2. (intr.) versichern, zusichern:<br><br>me han asegurado que no me costará nada (sie haben mir zugesichert, dass mir keine Kosten entstehen)<br><br>auch »befestigen, verschließen«:<br><br>aquí tienes que asegurar bien tus puertas<br><br>;[sound:s5000_498_spanisch.mp3];E08;v;;;[sound:s5000_498_seite3.mp3];;0498;1034;
1586782685873;w8:u+Ihvwv;1701908762985;6554;aber ich versichere dir, es ist kein Problem;pero te aseguro que no es un problema;;[sound:s5000_6554_spanisch.mp3];E08;exp;;;;;0498A;1035;
1586782685874;zTbJ+Ds3Lg;1701908762985;499;"gegenwärtig;<br>derzeitig<br>(≠ presente)<br>";actual;mem und häufige Bed.: aktuell<br><br>... no pueden seguir produciendo leche en las condiciones actuales (... sie können unter den derzeitigen Bedingungen nicht weiter Milch produzieren)<br><br>auch »bestehend, vorliegend«:<br><br>la situación actual no cambia en absoluto o solo muy lentamente (die bestehende Situation ändert sich gar nicht oder nur sehr langsam)<br><br>;[sound:s5000_499_spanisch.mp3];E08;adj;"<img src=""Adjektiv.jpg"">";;[sound:s5000_499_seite3.mp3];;0499;1037;
1586782685875;lm,10lPSZG;1701908762985;6555;Unter den gegenwärtigen Bedingungen ist es sehr schwer, das zu erreichen.;En las condiciones actuales, resulta muy difícil conseguir eso.;oder: bajo las condiciones actuales, es muy difícil lograrlo;[sound:s5000_6555_spanisch.mp3];E08;exp;;;[sound:s5000_6555_seite3.mp3];;0499A;1038;
1586782685876;jK8VyriJCv;1701908762985;501;"der Professor; <br>die Lehrerin <br>(m/f)<br>(≠ maestro) ";el profesor  :  <br>la profesora;era profesora de física teórica en la universidad (sie war Professorin für Theoretische Physik an der Universität)<br><br>pienso que seré un excelente profesor (ich denke, ich werde ein hervorragender Lehrer sein)<br><br>Anm.: «profesor» heißt oft »Lehrer«, während «el catedrático / la catedrática» ausschließlich den Hochschullehrer bzw. die Universitätsprofessorin bezeichnet;[sound:s5000_501_spanisch.mp3];E08;nm/f;;;[sound:s5000_501_seite3.mp3];;0501;1039;
1586782685877;b%4:P7h{?H;1701908762985;682;"Berufs-; beruflich; professionell";profesional;usted carece de la experiencia profesional pertinente (Ihnen fehlt es an der einschlägigen [relevanten] Berufserfahrung)<br><br>me gustaría avanzar en mi desarrollo profesional (ich möchte mich beruflich weiterentwickeln [vorankommen in meiner berufl. Entwicklung])<br><br>lo que falta aquí es el comportamiento profesional (was hier fehlt, ist professionelles Verhalten)<br><br>el secreto profesional (das Berufsgeheimnis, die Schweigepflicht);[sound:s5000_682_spanisch.mp3];E08;adj;;;[sound:s5000_682_seite3.mp3];;0682;1040;
1586782685878;"u/}N4x;>3k";1701908762985;503;"aufhalten;<br>stoppen;<br>verhaften<br>";detener;"nada ha podido detener su avance (nichts hat seinen/ihren Vormarsch aufhalten/stoppen können)<br><br>los británicos lo detuvieron en 1959 por un atentado que mató a siete civiles (1959 verhafteten ihn die Briten wegen eines Bombenanschlags, der sieben Zivilisten tötete) <br><br>detenerse ([intr.] anhalten, stehenbleiben, innehalten)  ⇒▯ <br><br>Anm.: Gewöhnlich wird die refl. Form auf der gleichen Karte behandelt; in Einzelfällen (wie hier) wurden Verben in 2 Karten aufgeteilt. ";[sound:s5000_503_spanisch.mp3];E08;v;;;[sound:s5000_503_seite3.mp3];"<img src=""0503.jpg"">";0503;1041;
1586782685879;"etoO;tuO-L";1701908762985;6556;"anhalten (intr.);<br>stehen bleiben;<br>innehalten<br>(≠ pararse)";detenerse;¿Usted no desea detenerse y echar un vistazo? (Wollen Sie nicht anhalten und nachsehen [einen Blick darauf werfen]?)<br><br>se detuvieron en un escaparate (bei einem Schaufenster blieben sie stehen)<br><br>creo que es momento de detenerse a pensar<br><br>auch »aufhören«:<br><br>podéis deteneros a las seis en punto (um sechs könnt ihr aufhören) <br><br>Anm.: laut Duden kann stehen bleiben zusammengeschrieben (sic!) werden, wenn es in übertragener Bedeutung gebraucht wird (die Uhr ist stehengeblieben) - ansonsten wird es getrennt geschrieben;[sound:s5000_6556_spanisch.mp3];E08;v;;;[sound:s5000_6556_seite3.mp3];;0503A;1042;
